@relation readingType

@attribute data0 numeric
@attribute data1 numeric
@attribute data2 numeric
@attribute data3 numeric
@attribute data4 numeric
@attribute data5 numeric
@attribute data6 numeric
@attribute data7 numeric
@attribute data8 numeric
@attribute data9 numeric
@attribute data10 numeric
@attribute data11 numeric
@attribute data12 numeric
@attribute data13 numeric
@attribute data14 numeric
@attribute data15 numeric
@attribute data16 numeric
@attribute data17 numeric
@attribute data18 numeric
@attribute data19 numeric
@attribute data20 numeric
@attribute data21 numeric
@attribute data22 numeric
@attribute data23 numeric
@attribute data24 numeric
@attribute data25 numeric
@attribute data26 numeric
@attribute data27 numeric
@attribute data28 numeric
@attribute data29 numeric
@attribute data30 numeric
@attribute data31 numeric
@attribute data32 numeric
@attribute data33 numeric
@attribute data34 numeric
@attribute data35 numeric
@attribute data36 numeric
@attribute data37 numeric
@attribute data38 numeric
@attribute data39 numeric
@attribute data40 numeric
@attribute data41 numeric
@attribute data42 numeric
@attribute data43 numeric
@attribute data44 numeric
@attribute data45 numeric
@attribute data46 numeric
@attribute data47 numeric
@attribute data48 numeric
@attribute data49 numeric
@attribute data50 numeric
@attribute data51 numeric
@attribute data52 numeric
@attribute data53 numeric
@attribute data54 numeric
@attribute data55 numeric
@attribute data56 numeric
@attribute data57 numeric
@attribute data58 numeric
@attribute data59 numeric
@attribute data60 numeric
@attribute data61 numeric
@attribute data62 numeric
@attribute data63 numeric
@attribute data64 numeric
@attribute data65 numeric
@attribute data66 numeric
@attribute data67 numeric
@attribute data68 numeric
@attribute data69 numeric
@attribute data70 numeric
@attribute data71 numeric
@attribute data72 numeric
@attribute data73 numeric
@attribute data74 numeric
@attribute data75 numeric
@attribute data76 numeric
@attribute data77 numeric
@attribute data78 numeric
@attribute data79 numeric
@attribute data80 numeric
@attribute state {1,2}

@data
2.122388,2.147756,2.087866,2.130641,2.317055,2.168943,2.271344,2.080655,1.687376,2.185463,2.395337,2.505113,2.461798,2.496922,2.213678,2.344691,1.975068,1.501852,2.387119,2.396577,2.402329,2.439722,2.476004,2.143688,2.309313,1.860573,1.591002,2.285866,2.271047,2.174783,2.242606,2.331628,2.169515,2.220948,1.983447,1.550162,2.061998,1.971513,1.898307,1.997122,2.165336,1.887480,2.012963,1.786009,1.480920,2.514826,2.629584,2.547748,2.582399,2.491706,2.292837,2.366047,2.144517,1.686524,2.222278,2.416183,2.326403,2.419905,2.161422,2.080142,2.132524,2.085028,1.771773,2.159963,2.231187,2.113186,2.180560,2.259542,2.151542,2.217524,2.050484,1.647855,1.920524,1.840145,2.003047,1.992684,2.176569,2.029436,2.117597,1.860057,1.572944,2
1.659369,1.872967,2.039398,1.950228,2.166359,2.321272,2.290526,2.032323,1.486077,2.128577,2.401560,2.377128,2.376255,2.314070,2.095364,2.245398,1.906689,1.485094,1.952943,2.057275,2.252684,2.173136,2.289227,2.296519,2.288304,1.864671,1.435976,2.084437,2.074761,2.097175,2.109167,2.180855,2.088715,2.166738,1.829248,1.291536,1.563793,1.773144,1.889795,1.814914,1.977870,2.071579,2.029331,1.716874,1.337533,2.186797,2.271212,2.332280,2.320750,2.268025,2.037823,2.198768,2.013718,1.619934,1.914415,2.249244,2.295775,2.258558,2.109004,2.163374,2.163331,1.998340,1.714458,1.741963,1.867257,1.793566,1.832528,2.159370,2.193930,2.231806,2.003414,1.336594,1.463336,1.848582,1.863236,1.837250,2.043763,2.239169,2.198941,2.101482,1.574895,2
1.482365,1.777028,2.038340,1.931069,2.315887,2.214490,2.259845,1.980288,1.706528,1.965205,2.325307,2.306209,2.301636,2.083697,1.929802,2.046052,2.011425,1.623401,1.929894,2.122154,2.219172,2.199176,2.150022,2.135256,2.144318,1.919556,1.574872,2.020343,2.007157,2.149993,2.124598,1.989381,1.915235,1.973962,1.731448,1.348329,1.514094,1.765887,1.955985,1.883688,1.981778,1.901147,1.962014,1.799419,1.426633,2.036398,2.052547,2.197070,2.158845,2.112813,1.861004,2.008211,1.825384,1.630419,1.827580,2.195953,2.191635,2.185885,1.968745,1.747366,1.905083,1.813165,1.796367,1.688768,1.630601,1.656540,1.673228,2.131565,2.012145,2.086756,1.814809,1.416321,1.206186,1.859270,1.949599,1.890566,2.245456,2.158509,2.197008,2.018164,1.604545,2
1.711882,2.215464,2.309019,2.218615,2.398889,2.074578,2.226520,2.029548,1.826564,1.789780,2.429401,2.452723,2.381344,2.009104,2.076678,2.055888,2.002415,1.637810,1.668389,2.321328,2.419476,2.376432,2.275619,2.269989,2.250736,2.117231,1.757178,1.614687,2.260551,2.435395,2.318148,2.043190,1.867397,1.933396,1.838774,1.591273,1.421851,1.820343,1.999601,1.908082,1.932409,1.727077,1.829524,1.661962,1.464843,1.831577,2.484008,2.537835,2.440382,1.904503,1.957802,1.927498,1.793746,1.655920,1.735913,2.150361,2.170795,2.143977,1.718604,1.934171,1.869024,1.888432,1.774537,1.330209,2.066464,2.218763,2.075289,2.116451,1.904853,1.979280,2.003425,1.660194,1.282414,1.860132,2.121654,1.973632,2.100843,1.860291,1.984407,1.899616,1.647933,2
2.067197,2.529700,2.473597,2.443489,2.070990,1.829592,1.946509,1.918109,1.726383,1.994025,2.667390,2.739011,2.638837,2.009985,2.240924,2.181461,2.224320,1.734384,2.455241,2.897665,2.870210,2.863749,2.340790,2.372700,2.358571,2.342068,1.895368,2.166918,2.667834,2.585131,2.567971,1.855142,2.343064,2.213341,2.408064,1.902684,1.847391,2.282192,2.332712,2.241298,2.191200,1.984607,2.071107,1.827025,1.460146,2.055351,2.672305,2.704251,2.599730,1.711661,2.313913,2.163400,2.321747,1.851767,1.944122,2.391827,2.409993,2.375001,2.032601,2.063214,2.044104,2.005691,1.790940,1.878959,2.442334,2.341819,2.314062,2.077298,1.910860,1.962824,2.179823,1.782635,1.614205,2.334285,2.359933,2.274735,1.609979,1.669486,1.659518,1.613367,1.587459,2
2.154366,2.357131,2.223115,2.328848,1.964959,2.267409,2.167337,2.128729,1.653270,2.221313,2.668033,2.725869,2.676069,1.895577,1.743304,1.820115,1.877933,1.610644,2.469030,2.848024,2.831466,2.834187,2.151827,2.214059,2.193864,2.207803,1.781975,2.192259,2.546993,2.415252,2.478833,1.789977,2.010873,1.930122,2.034223,1.610935,2.177353,2.488943,2.205030,2.372762,2.193148,1.850556,2.010126,1.842010,1.494593,2.223238,2.482223,2.441293,2.455325,1.801353,1.979085,1.897664,2.000269,1.660506,2.233149,2.634876,2.457899,2.552776,2.060344,1.669790,1.871035,1.843023,1.856873,2.177300,2.438335,2.244934,2.379942,2.010081,2.051141,2.022768,1.989481,1.588213,1.961825,2.193491,1.989839,2.125283,1.667696,2.088810,1.979599,2.142414,1.671498,2
2.038003,2.212491,2.343982,2.322368,2.013395,2.155494,2.089414,2.054217,1.727825,2.149318,2.407470,2.641688,2.547310,2.359295,1.883379,2.139200,1.441092,1.460227,1.940173,2.301501,2.447829,2.400900,2.243879,1.955538,2.114873,1.843941,1.557790,1.940502,2.194565,2.290841,2.263273,1.959764,1.602035,1.793682,1.484494,1.348959,2.032605,2.366536,2.037506,2.260588,2.142055,1.642580,1.933422,1.731790,1.536873,2.284668,2.391276,2.552216,2.495966,2.312023,1.833989,2.091540,1.507903,1.607592,2.182445,2.469429,2.402399,2.453788,2.487398,1.793588,2.232497,1.717201,1.659866,2.107302,2.288531,2.220164,2.306632,1.794196,1.877136,1.854434,1.823663,1.519961,1.963356,2.050257,2.125495,2.132946,1.986549,2.062076,2.051542,2.172399,1.683998,2
1.863311,2.106118,2.140661,2.156478,1.835899,1.686556,1.785313,1.798124,1.615130,2.197094,2.354771,2.671162,2.556857,2.543464,1.957579,2.316061,1.754675,1.582213,1.884996,2.282177,2.692807,2.550303,2.313169,1.539580,2.076586,1.523684,1.472556,1.968837,2.131863,2.356172,2.273865,1.990096,1.436580,1.784049,1.181822,1.326025,1.941820,2.171570,2.267938,2.252795,2.228946,1.614139,2.002668,1.570141,1.489601,2.287449,2.367266,2.538380,2.493117,2.477900,1.938157,2.255621,1.724133,1.650218,2.067528,2.191399,2.384402,2.315814,2.575392,1.944843,2.339539,1.827336,1.898378,1.681161,1.661956,1.805524,1.758510,1.652520,1.383684,1.541718,1.522508,1.435838,1.795292,1.974973,1.979249,2.006490,1.879118,1.792829,1.859580,2.008662,1.633674,2
1.956697,2.168710,1.927235,2.107458,1.806004,1.982892,1.926836,2.019740,1.681135,2.082451,2.253375,2.331551,2.324548,2.315361,2.031281,2.211719,2.220311,1.698460,1.711020,2.086011,2.390218,2.278211,1.809683,2.031467,1.984464,2.085641,1.639054,2.001232,2.268043,2.214188,2.247676,1.844528,1.985532,1.951211,2.124173,1.689241,1.765653,2.072744,2.046702,2.088371,1.782691,1.671634,1.761892,1.802655,1.474345,2.272787,2.394958,2.431085,2.452498,2.344075,2.199882,2.293618,2.396521,1.883701,1.996908,2.210930,1.949282,2.126382,2.059633,1.910923,2.016555,2.069649,1.797069,1.643955,2.072578,1.859951,1.969002,1.682738,1.943018,1.863529,1.996726,1.723335,1.682771,1.934990,1.891361,1.963388,1.708939,1.868551,1.834202,1.953937,1.552992,2
2.029338,2.180738,2.104832,2.138601,2.138251,2.147553,2.143403,2.011154,1.698528,2.091801,2.396510,2.399956,2.429998,2.242325,2.035200,2.168847,2.139670,1.674404,1.783129,2.213128,2.180220,2.209990,1.895690,1.846117,1.897341,1.963255,1.626058,2.019634,2.345345,2.323992,2.339407,2.131870,1.890328,2.035988,2.056653,1.714436,1.785049,1.955701,1.957880,1.997659,1.504857,1.463594,1.500161,1.537042,1.336347,2.243206,2.448816,2.563650,2.538153,2.414955,2.239158,2.353940,2.332003,1.867832,2.074692,2.292423,2.196514,2.272982,1.754682,1.756648,1.805027,1.853180,1.693182,1.764239,2.206929,2.160971,2.163293,1.728371,1.895498,1.868900,2.062645,1.703120,1.896419,1.827432,1.965016,1.937304,1.952621,2.493827,2.366371,2.432156,1.785841,2
1.967509,2.358265,2.503603,2.365536,2.235650,2.475425,2.390177,2.286052,1.755386,2.534334,2.752978,2.666321,2.726900,2.045686,1.793878,1.957786,1.919956,1.590682,2.454198,2.792935,2.773015,2.771497,2.237360,2.030770,2.152930,2.003537,1.660185,2.230521,2.632263,2.620246,2.605375,2.038881,1.908505,1.971147,1.995047,1.593183,2.229588,2.400217,2.431221,2.441343,1.974454,1.971353,1.995718,1.934521,1.574078,2.490893,2.711993,2.569026,2.659827,2.074065,1.947553,2.019011,1.943373,1.709824,2.429404,2.553685,2.404218,2.520351,1.857581,1.806994,1.873748,2.005404,1.832610,1.746957,2.048178,2.398742,2.235950,2.112267,2.045925,2.084923,2.148103,1.706728,2.197537,2.218872,2.333299,2.260498,2.064078,2.684702,2.542887,2.558078,1.871302,2
1.533115,1.838234,2.160495,2.028481,2.551903,2.079074,2.374748,2.317501,1.787398,2.360375,2.619313,2.587260,2.603410,2.542414,2.176811,2.353713,2.190975,1.797426,2.202698,2.436380,2.416891,2.438403,2.600031,1.992943,2.375889,2.067930,1.689408,2.018853,2.303570,2.241546,2.262881,2.434689,1.809260,2.203056,1.982076,1.621656,2.070248,2.182604,2.083681,2.169787,2.207755,2.027859,2.114603,2.216995,1.742936,2.240890,2.518180,2.488831,2.503789,2.419274,2.083242,2.254204,2.032381,1.824527,2.306527,2.530668,2.486522,2.501878,2.264094,2.289176,2.263808,2.507300,2.107546,1.510759,1.569754,1.942851,1.847807,2.438958,1.883110,2.244234,2.107976,1.715977,1.685009,1.852719,2.008763,1.953189,2.321966,2.191470,2.280139,2.116479,1.601396,2
1.865301,1.846417,2.006642,1.952754,2.578673,2.419040,2.486879,2.439512,1.877921,1.768908,2.067381,2.169458,2.083355,2.204935,2.097105,2.147912,2.180123,1.711234,1.984828,1.828522,2.089416,2.004467,2.522399,2.269677,2.394598,2.262988,1.757470,1.831437,1.703348,1.999948,1.868855,2.476394,2.209715,2.326329,2.108795,1.617739,1.651643,1.957746,2.078969,1.983963,1.871846,1.664826,1.761522,1.910461,1.472898,1.948753,2.076770,2.184350,2.114983,2.249964,2.146805,2.174102,2.087144,1.716599,1.510105,2.195483,2.253889,2.154640,1.885842,1.921075,1.915069,2.138402,1.847300,1.678799,1.455683,1.936709,1.804526,2.562634,2.378623,2.452487,2.201420,1.690508,1.875641,1.437705,1.827963,1.696722,1.961185,2.060731,2.044407,2.199554,1.695443,2
1.773587,1.893505,2.075341,2.011261,2.342276,2.076339,2.237943,2.076765,1.555839,2.130505,2.462208,2.325094,2.414616,2.411698,1.847238,2.185354,2.119259,1.778362,2.045635,1.945557,1.965482,2.020211,2.570746,1.958366,2.324585,1.943892,1.666214,2.323949,2.463951,2.035912,2.352135,2.336799,1.687867,2.082300,1.935372,1.656551,1.445293,1.666602,1.946503,1.851400,2.106457,1.416922,1.880006,1.697438,1.523625,2.471822,2.714802,2.284404,2.582685,2.262969,1.743068,2.052935,2.159330,1.827698,1.947141,2.398706,2.350931,2.378384,2.254134,1.728858,2.045970,1.866043,1.908645,1.919058,1.937415,1.882606,1.964548,2.153951,1.789791,2.005946,1.606156,1.298787,1.949725,1.955313,1.903160,1.938833,2.056927,2.070061,2.098338,1.995898,1.508967,2
2.025990,1.964570,1.751380,1.904082,2.149857,1.798455,1.969663,1.817445,1.595637,2.359808,2.564530,2.315432,2.487951,2.309193,1.801736,2.076321,1.586305,1.340168,2.382205,2.437714,2.246608,2.382363,2.469048,2.003996,2.237750,1.547824,1.473342,2.480058,2.668787,2.257969,2.528602,2.245342,1.708176,1.973523,1.142710,1.252154,1.994388,1.986196,1.961851,2.020816,1.990907,1.382488,1.755839,1.753065,1.490796,2.604404,2.861615,2.377978,2.699440,2.189944,1.798899,1.987927,1.697173,1.450313,2.145812,2.405812,2.244050,2.362736,2.148395,1.822013,1.971422,1.838658,1.872361,2.179812,2.255303,1.797599,2.110567,1.992124,1.677568,1.824038,1.452469,1.376301,2.137354,2.139142,1.953425,2.069560,1.922754,1.578188,1.788901,1.856590,1.530800,2
2.209038,2.050949,1.538479,1.915921,2.020206,2.061677,1.977143,1.723107,1.631057,2.474336,2.490121,2.141962,2.402293,2.065453,1.956134,1.992614,1.775899,1.453585,2.519903,2.519893,2.159143,2.406351,2.252359,2.124742,2.135346,1.707001,1.557320,2.087421,2.257312,1.985177,2.154381,2.088774,1.913461,1.946341,1.506190,1.426092,2.217367,2.053337,1.936245,2.046673,1.832464,1.683259,1.720035,1.540176,1.436511,2.290122,2.404479,1.971409,2.297671,2.137225,1.883880,1.963185,1.681817,1.579323,2.296538,2.307032,2.157705,2.296523,2.013364,1.879280,1.939544,1.796617,1.769075,1.897606,1.960340,1.782319,1.846810,1.843327,2.028705,1.932664,1.740321,1.479206,2.073225,2.030367,1.722998,1.928573,1.543278,1.856584,1.731217,1.798213,1.548483,2
2.376283,2.332811,1.848875,2.169495,1.803096,1.894541,1.815868,1.723904,1.538115,2.467683,2.600467,2.423246,2.509157,1.852921,1.972680,1.897926,1.876381,1.518577,2.510198,2.579053,2.191164,2.430652,1.854735,1.988862,1.929334,1.889727,1.502603,2.263000,2.500841,2.231020,2.352668,1.779782,1.766256,1.751762,1.626961,1.408512,2.173074,2.163665,2.213699,2.185868,1.715140,1.785405,1.716937,1.551233,1.403817,2.280373,2.616466,2.454346,2.489252,1.919641,1.864402,1.867171,1.872170,1.682945,2.281650,2.365271,2.294159,2.342205,1.907734,1.985531,1.914638,1.881425,1.621474,2.362163,2.332307,1.763016,2.158067,1.719034,1.683844,1.668337,1.471089,1.472121,2.227501,2.272379,1.939027,2.159239,1.527918,1.649428,1.564534,1.649251,1.466303,2
1.458850,2.510801,2.399193,2.394198,2.039232,2.269527,2.226346,2.179937,1.605923,2.078790,2.347324,2.272782,2.310835,1.828522,1.726914,1.752276,1.650011,1.446481,1.964337,2.212779,2.086259,2.150681,1.941791,2.076353,2.068649,2.021694,1.599040,1.620810,1.893572,2.029035,1.932643,1.712666,1.810462,1.798109,1.697610,1.469719,1.827055,1.960157,1.764010,1.906781,1.646979,1.857543,1.775600,1.669629,1.350641,1.820059,2.176329,2.333447,2.243516,2.053545,1.918009,2.003557,1.836664,1.647095,2.165485,2.423447,2.156157,2.314355,1.704934,1.873807,1.770439,1.760247,1.648778,1.633579,1.873798,1.597900,1.736953,1.644310,1.789706,1.762546,1.709327,1.582442,1.414790,2.217917,1.978272,2.052058,1.792606,2.206777,2.109038,2.182502,1.559720,2
1.660514,2.516147,2.458861,2.437929,2.298569,2.907762,2.757820,2.734838,1.930719,2.170880,2.449358,2.276111,2.369927,2.224314,2.408003,2.380079,2.447530,1.875736,2.052341,2.501296,2.511421,2.476652,2.087620,2.750169,2.622340,2.780164,2.077976,1.588055,2.058325,2.065194,2.020944,2.355093,2.639020,2.544703,2.549222,1.934589,2.130492,2.362429,2.050990,2.253010,1.905433,2.434886,2.325052,2.505477,1.826760,1.920254,2.179762,2.142207,2.174236,2.433249,2.543477,2.521281,2.493607,1.969532,2.327506,2.600354,2.304457,2.492375,2.097730,2.409343,2.341873,2.422088,1.893967,1.724720,1.962243,1.522735,1.795805,2.361637,2.691493,2.570552,2.435597,1.890605,1.731615,2.242338,2.079310,2.124458,2.035611,2.540337,2.416131,2.428271,1.773158,2
2.238352,2.564878,2.350925,2.435835,2.341047,2.363803,2.346691,2.087385,1.778895,2.405630,2.759933,2.460562,2.616450,2.280544,2.198921,2.273074,2.317575,1.904039,2.220080,2.241202,1.900206,2.143294,2.079981,2.414382,2.357074,2.525780,2.009565,2.830372,2.903444,2.072356,2.709196,2.436548,2.498704,2.460600,2.396794,1.911484,2.412933,2.476108,2.220303,2.401012,2.346166,2.454197,2.428972,2.433128,1.908193,3.260149,3.414710,2.830748,3.228875,2.673993,2.588595,2.619495,2.586348,2.085657,2.917216,2.964407,2.654913,2.860882,2.538110,2.428049,2.517074,2.370641,1.953364,2.412946,2.586023,2.170296,2.441268,2.299127,2.485655,2.387489,2.034196,1.721486,2.186448,2.545961,2.300108,2.429226,2.350534,2.161209,2.265370,2.139884,1.825771,2
2.551765,2.535176,2.071909,2.385718,2.358652,2.014698,2.144029,1.857570,1.774662,2.553693,2.837484,2.785514,2.813292,2.148710,2.144237,2.133600,2.029922,1.600915,2.480902,2.564873,2.495241,2.535004,2.346153,2.206337,2.242105,2.158122,1.784828,2.865904,2.938709,2.552716,2.817376,2.160450,2.058460,2.079787,1.986744,1.543926,2.501805,2.646069,2.248212,2.511933,2.216605,1.863229,2.051224,1.871856,1.627003,3.251552,3.427011,3.057120,3.288138,2.525410,2.378594,2.429966,2.255702,1.743199,2.949451,2.999512,2.770213,2.930519,2.423936,2.032097,2.271620,1.820258,1.651888,2.599531,2.617137,2.276006,2.522264,1.999358,1.861678,1.884955,1.759426,1.592142,2.324401,2.594339,2.064592,2.411848,2.253516,1.897143,2.084816,1.907674,1.744881,2
2.265056,2.345586,2.245878,2.311612,2.166257,2.232017,2.203231,2.234686,1.726137,2.204245,2.499728,2.303562,2.410110,2.228457,2.108212,2.163334,1.942386,1.616759,2.090413,2.171463,2.317618,2.260080,2.260245,2.199948,2.223778,2.053160,1.579064,2.214264,2.300965,2.219809,2.259967,1.986513,2.219450,2.122947,2.076676,1.601259,1.882403,2.126618,2.135244,2.103540,2.000129,2.012170,2.024522,1.942790,1.534340,2.397901,2.588938,2.401212,2.499419,2.364245,2.340647,2.327520,2.080555,1.796386,2.345943,2.601136,2.228856,2.451657,2.004883,1.993090,1.997277,1.940370,1.826344,2.204581,2.164677,1.998251,2.129769,2.037544,2.036064,2.011639,2.049376,1.553073,1.963795,1.988992,1.832972,1.934614,2.098643,2.377565,2.300732,2.449898,1.933269,1
1.875169,2.086394,2.180416,2.143729,2.204646,2.434229,2.311890,2.343560,1.865705,2.381958,2.476202,2.181878,2.400944,2.167244,2.110013,2.159749,2.183258,1.697168,2.061329,2.257122,2.404380,2.350691,2.051314,2.098008,2.067335,2.128932,1.763301,2.191131,2.323067,2.196989,2.290626,1.918014,2.015704,1.964731,2.056344,1.681497,1.970286,2.020452,2.100960,2.099040,1.721501,1.719860,1.730062,1.794598,1.548100,2.353607,2.493999,2.079282,2.364797,2.226229,2.155811,2.190498,2.185035,1.792702,2.252180,2.402657,2.151781,2.332048,1.875048,2.143364,2.081006,2.240296,1.884799,1.974741,1.956428,1.886942,1.989050,2.092140,2.086362,2.046535,1.991979,1.666244,1.879693,2.046381,1.829049,1.941147,2.117568,2.732240,2.580465,2.740578,2.111993,1
1.782683,2.384348,2.423947,2.369769,2.341444,2.732628,2.631405,2.694396,2.169944,2.282328,2.596575,2.611697,2.628761,2.046310,2.611951,2.489102,2.726565,2.129496,2.262014,2.613049,2.497009,2.554150,2.187760,2.633137,2.508379,2.603230,2.039284,2.199211,2.398449,2.394673,2.404451,2.091975,2.568086,2.434532,2.554358,2.064172,2.002293,2.564575,2.466617,2.505013,1.924118,2.255781,2.173167,2.209901,1.698492,2.316225,2.554768,2.602867,2.603703,2.290616,2.631099,2.526478,2.736536,2.259036,2.092368,2.421458,2.596649,2.557517,2.025761,2.366643,2.285635,2.306363,1.868204,1.868806,2.342965,2.355031,2.294849,2.083130,2.632500,2.508862,2.657612,2.109960,1.849220,2.463074,2.320856,2.355333,2.326830,2.866972,2.752685,2.886819,2.249278,1
1.756013,2.606903,2.491681,2.500467,2.334763,2.577809,2.512368,2.452663,1.904788,2.300827,2.768896,2.506436,2.654131,2.142245,2.405420,2.314545,2.556169,2.074261,2.451785,2.790126,2.374740,2.633539,2.295799,2.480489,2.422104,2.426128,1.931089,2.247403,2.560048,2.265965,2.438089,2.228624,2.480636,2.371537,2.296757,1.872727,2.186500,2.735103,2.345437,2.571832,1.992013,2.043327,2.015899,2.065289,1.666445,2.291161,2.487278,2.133184,2.393094,2.349664,2.522929,2.426043,2.555439,2.106327,2.381764,2.737037,2.458034,2.623377,1.992989,2.112779,2.072127,2.349244,2.011320,1.852296,2.572713,2.510307,2.494031,2.203181,2.487673,2.412191,2.456920,1.894454,1.484168,2.417353,2.434926,2.372984,2.420143,2.330400,2.389506,2.137810,1.757565,1
1.826404,2.397615,2.296623,2.317602,2.413152,2.383919,2.377093,2.119043,1.531107,2.230432,2.750476,2.801550,2.746829,2.332519,2.578881,2.477620,2.399841,1.746835,2.217565,2.584707,2.402960,2.490309,2.180662,2.479377,2.386051,2.328614,1.681031,2.242352,2.655462,2.523609,2.601361,2.165741,2.189359,2.167673,1.979232,1.489594,2.150446,2.495758,2.219398,2.375428,2.002350,2.304363,2.205020,2.198171,1.586927,2.394725,2.817425,2.697560,2.759304,2.245413,2.445638,2.357685,2.232804,1.716407,2.390083,2.746844,2.678826,2.685747,2.399734,2.688480,2.574671,2.522893,1.972043,1.812254,2.278005,2.181793,2.217113,2.341032,2.154755,2.221597,1.818813,1.396513,1.515957,2.094975,2.125923,2.056933,2.322104,2.114418,2.206554,1.818678,1.413780,1
1.704550,1.996261,2.383550,2.243375,2.375901,2.206529,2.280228,2.125155,1.692165,2.169285,2.462215,2.473128,2.482221,2.225712,2.523535,2.417654,2.406147,1.793089,1.886162,2.127656,2.415534,2.293816,2.202101,2.371356,2.335079,2.322710,1.743701,1.894955,2.333660,2.349908,2.334703,2.037643,2.107452,2.100050,1.973525,1.449419,1.743615,1.987535,2.230221,2.121796,2.160768,2.239276,2.224365,2.163728,1.632399,2.409346,2.681665,2.443691,2.606448,1.991932,2.403941,2.282746,2.298692,1.771788,1.859769,2.375985,2.577734,2.459871,2.478899,2.703258,2.611616,2.597338,2.090696,1.724356,2.088012,2.101710,2.083796,2.122554,2.098070,2.118315,1.835562,1.344331,1.646526,2.127062,2.317970,2.220247,2.247846,2.055525,2.129820,2.011940,1.698020,1
2.701824,2.573860,2.537635,2.580024,2.622880,2.275298,2.463298,2.206557,1.730585,2.271455,2.635610,2.421211,2.539356,2.000397,1.668592,1.850780,1.880128,1.680259,2.016211,2.182590,2.465497,2.333113,2.428881,1.866853,2.201039,1.974897,1.678234,2.645596,2.774078,2.531566,2.691412,2.104992,1.541591,1.913556,1.749918,1.531518,2.255861,2.502168,2.323992,2.434491,2.390316,1.908312,2.187716,1.963106,1.611513,3.062166,3.204346,2.797172,3.079656,2.105618,1.839307,2.026906,2.006725,1.730702,2.911251,2.978469,2.285563,2.802336,2.457132,1.957471,2.252135,2.037680,1.886513,2.726085,2.597142,2.289121,2.499694,2.220821,1.918040,2.086205,1.704313,1.452451,2.273313,2.509216,2.477108,2.492403,2.553216,2.388231,2.475620,2.482877,1.930223,1
2.607128,2.597062,2.511883,2.561743,2.438796,2.251359,2.323219,2.078649,1.805061,2.037986,2.478236,2.555422,2.501494,2.205826,1.901413,2.094659,1.785887,1.520248,2.083766,2.293624,2.378863,2.319954,2.256414,1.927679,2.090408,1.658162,1.550563,2.593160,2.817214,2.650257,2.724700,2.212047,2.017550,2.104870,1.744208,1.542908,2.214047,2.440650,2.302998,2.428715,2.104172,1.634898,1.902827,1.737147,1.539881,2.949406,3.151702,2.866662,3.036950,2.366963,2.112985,2.259658,1.930519,1.713371,2.823842,2.983206,2.620785,2.886638,2.379558,2.124892,2.232816,2.101567,1.883736,2.560340,2.760007,2.640293,2.658689,2.111461,2.002857,2.055765,1.754500,1.598168,2.255248,2.270157,2.214822,2.221493,2.137144,1.853345,2.001691,1.950545,1.688381,1
2.329711,2.802462,2.480633,2.659106,2.312177,2.174216,2.216038,2.061515,1.798238,2.599481,2.695587,2.600463,2.630881,2.201879,2.089677,2.150262,1.877548,1.403028,2.385480,2.817464,2.589117,2.700021,2.217527,1.811976,2.040131,1.693473,1.491422,2.812721,2.991238,2.692641,2.827504,2.013628,1.952404,1.990470,1.648609,1.238978,2.397511,2.586375,2.253874,2.482814,1.917241,1.510507,1.720162,1.432201,1.307937,3.103981,3.207635,2.994965,3.076174,2.202695,2.227455,2.237499,1.980476,1.593721,2.907226,3.068307,2.798624,2.944932,2.500461,2.212008,2.305786,1.952311,1.799803,2.507297,2.891741,2.621943,2.730645,2.176768,2.144409,2.163993,1.962144,1.634966,2.228715,2.511327,2.332852,2.397657,1.931176,1.817003,1.852781,1.760680,1.587186,1
